epoch,d_loss,g_loss,d_adv,d_attr,g_adv,g_attr,val_attr_acc,train_attr_acc
877,0.57893634,1.500704,0.4110072,0.16792944,1.4259503,0.07475373,0.9374189,0.0
878,0.5728095,1.5075912,0.4066901,0.16611959,1.4330347,0.07455564,0.92898834,0.0
879,0.57660574,1.5054128,0.40826595,0.16833985,1.430392,0.07502111,0.9332037,0.0
880,0.5799527,1.4890294,0.41183057,0.16812167,1.4147594,0.07427075,0.9328794,0.0
881,0.5772785,1.4978604,0.4094762,0.16780236,1.4241958,0.073663935,0.9361219,0.0
882,0.5786989,1.4925971,0.41258562,0.16611342,1.4181368,0.07446065,0.9322309,0.0
883,0.5738755,1.5043312,0.40634808,0.16752751,1.4292711,0.0750615,0.93158233,0.0
884,0.5742283,1.503022,0.40839785,0.16583025,1.4282655,0.07475586,0.9364462,0.0
885,0.57713467,1.5011294,0.4087527,0.16838174,1.4260347,0.07509414,0.928664,0.0
886,0.57918763,1.4928995,0.4124778,0.16670991,1.4187607,0.07413906,0.9335279,0.0
887,0.57935953,1.4938688,0.4118603,0.16749938,1.4187722,0.075096264,0.93287945,0.0
888,0.57333523,1.5002325,0.40752792,0.16580732,1.4252095,0.07502186,0.93644625,0.0
889,0.57573944,1.4944006,0.4096525,0.16608693,1.4180392,0.076360635,0.9348248,0.0
890,0.5797338,1.4960643,0.41203687,0.16769706,1.4229828,0.07308173,0.9357978,0.0
891,0.579773,1.5008872,0.41256988,0.16720282,1.4259923,0.0748957,0.92931265,0.0
892,0.5773949,1.5012214,0.41058818,0.16680709,1.4276867,0.07353503,0.9348248,0.0
893,0.57885313,1.4922897,0.41161212,0.16724144,1.4180739,0.07421538,0.94260705,0.0
894,0.5828111,1.4994974,0.4147039,0.16810718,1.4254405,0.07405607,0.93612194,0.0
895,0.578006,1.4992336,0.41017374,0.16783208,1.4247181,0.074514866,0.923476,0.0
896,0.5798759,1.4843134,0.4135929,0.16628307,1.4090444,0.07526927,0.93547344,0.0
897,0.5765105,1.499338,0.4095092,0.16700096,1.4253527,0.07398322,0.9393645,0.0
898,0.57654274,1.494217,0.40924266,0.1673001,1.420578,0.073638126,0.9370947,0.0
899,0.57596564,1.5001117,0.4089805,0.16698547,1.4260225,0.0740904,0.9380675,0.0
900,0.5729707,1.5084344,0.4054251,0.16754574,1.4324342,0.07600088,0.9332037,0.0
901,0.57646686,1.5005811,0.41008016,0.16638638,1.425166,0.07541504,0.9306097,0.0
902,0.5802662,1.4902135,0.4129671,0.16729885,1.414794,0.07542018,0.93871593,0.0
903,0.5808427,1.487467,0.41289178,0.16795059,1.4133888,0.07407797,0.93255514,0.0
904,0.57610136,1.5061563,0.4080042,0.16809697,1.4328618,0.0732935,0.93612194,0.0
905,0.58021694,1.4966447,0.41423514,0.16598181,1.421843,0.07480313,0.9276913,0.0
906,0.5735229,1.5007815,0.40776205,0.16576096,1.4262544,0.0745262,0.9396887,0.0
907,0.581096,1.4902614,0.4156971,0.16539909,1.4157618,0.07449975,0.92898834,0.0
908,0.5783472,1.4864937,0.41150352,0.16684334,1.4119002,0.07459403,0.9286642,0.0
909,0.5790081,1.4989524,0.41104653,0.1679613,1.4242833,0.07466989,0.9390402,0.0
910,0.58064085,1.4999974,0.41412738,0.1665135,1.4248618,0.0751344,0.93385214,0.0
911,0.5792607,1.4917126,0.4126906,0.16657045,1.4163883,0.07532444,0.9393645,0.0
912,0.5816833,1.4887545,0.41415194,0.16753136,1.4140002,0.07475449,0.93482494,0.0
913,0.57606447,1.4940214,0.41106284,0.16500175,1.4193387,0.074680865,0.937419,0.0
914,0.5772469,1.4990608,0.411175,0.16607189,1.4258643,0.07319691,0.9383918,0.0
915,0.5785863,1.4851216,0.41117793,0.16740797,1.4088593,0.07626207,0.9341764,0.0
916,0.574893,1.503598,0.40675476,0.16813871,1.4291325,0.074465856,0.93644613,0.0
917,0.5752888,1.5016567,0.4081695,0.16711901,1.4282608,0.07339456,0.93417645,0.0
918,0.58050543,1.4969964,0.4125285,0.16797662,1.4230261,0.073969685,0.93839175,0.0
919,0.5749679,1.5040274,0.40738904,0.16757879,1.4295075,0.07452002,0.9374189,0.0
920,0.57895255,1.5002978,0.4116281,0.16732468,1.423576,0.07672182,0.93644613,0.0
921,0.57651585,1.4984734,0.40922865,0.16728714,1.423409,0.075064674,0.9361218,0.0
922,0.574117,1.4973459,0.40718773,0.16692896,1.4237899,0.073556416,0.9250973,0.0
923,0.57638216,1.4958665,0.40938288,0.16699968,1.4214871,0.07437912,0.93223083,0.0
924,0.57968444,1.4965472,0.41244534,0.16723913,1.4206945,0.07585228,0.93320376,0.0
925,0.57532746,1.4929515,0.4083316,0.16699593,1.4169629,0.07598806,0.93482494,0.0
926,0.57649016,1.4958751,0.4111104,0.16537988,1.4211919,0.074683614,0.94066155,0.0
927,0.5740794,1.4970593,0.4075457,0.16653383,1.422373,0.07468629,0.93579775,0.0
928,0.57945573,1.4894197,0.41199332,0.16746208,1.4140577,0.07536334,0.93320364,0.0
929,0.5733302,1.498364,0.40715843,0.16617195,1.4236293,0.0747359,0.9364462,0.0
930,0.57476634,1.5028594,0.40944403,0.16532266,1.4282954,0.07456528,0.9419585,0.0
931,0.5728141,1.4968253,0.4063723,0.16644216,1.4225783,0.07424791,0.9396887,0.0
932,0.5723205,1.5014874,0.40373892,0.16858177,1.426558,0.074929565,0.93287945,0.0
933,0.58005506,1.4930149,0.41279218,0.16726337,1.417881,0.07513289,0.9341764,0.0
934,0.57974714,1.4942114,0.41163766,0.16810948,1.4201936,0.07401697,0.93774325,0.0
935,0.57748735,1.4952813,0.40969393,0.16779336,1.419915,0.07536715,0.9348248,0.0
936,0.57404,1.491245,0.40776268,0.16627769,1.4175059,0.07373929,0.9377432,0.0
937,0.57910293,1.492075,0.41224405,0.16685885,1.4180079,0.07406606,0.93190664,0.0
938,0.57557034,1.4976277,0.40949193,0.16607854,1.4230316,0.07459612,0.9370947,0.0
939,0.57844204,1.492428,0.41175666,0.16668497,1.4182472,0.07417917,0.93774325,0.0
940,0.57448107,1.4987572,0.4090085,0.16547242,1.4232397,0.07551774,0.9338521,0.0
941,0.5753383,1.4966519,0.40846893,0.16686936,1.4212292,0.075422555,0.9332037,0.0
942,0.58044684,1.5051837,0.41247314,0.16797383,1.4303602,0.074822664,0.94033724,0.0
943,0.5758585,1.4953272,0.40943056,0.16642767,1.4218463,0.07348057,0.9413099,0.0
944,0.5743519,1.4979424,0.40682486,0.167527,1.4243059,0.07363528,0.93125814,0.0
945,0.57445437,1.501159,0.40667856,0.1677761,1.426819,0.07433967,0.9370947,0.0
946,0.5714879,1.5006062,0.4051422,0.16634564,1.4266323,0.07397415,0.9332037,0.0
947,0.57870567,1.4922658,0.412599,0.16610661,1.4167403,0.07552625,0.93450063,0.0
948,0.57657266,1.497067,0.40953645,0.16703586,1.4226685,0.07439799,0.9325551,0.0
949,0.5706431,1.4998019,0.40377483,0.16686822,1.4251074,0.07469434,0.9345006,0.0
950,0.57543135,1.508487,0.40867615,0.16675544,1.4326677,0.07581889,0.93612194,0.0
951,0.57636774,1.4922032,0.40945363,0.1669143,1.4176191,0.07458389,0.93644613,0.0
952,0.5798779,1.494896,0.41315892,0.16671914,1.4198648,0.07503271,0.93677044,0.0
953,0.5796995,1.5013864,0.4133339,0.16636546,1.4265916,0.07479528,0.9387159,0.0
954,0.5750414,1.5010309,0.4079111,0.16713087,1.4270988,0.073932104,0.93677044,0.0
955,0.57268345,1.5035255,0.4058657,0.16681759,1.4286386,0.074887656,0.93385214,0.0
956,0.5713262,1.5032165,0.40486464,0.16646172,1.4283065,0.07491192,0.9377432,0.0
957,0.57725537,1.485441,0.41117597,0.16607931,1.4108766,0.07456457,0.93417645,0.0
958,0.5782072,1.49776,0.41113052,0.16707695,1.4227884,0.07497158,0.9315824,0.0
959,0.575702,1.4939892,0.40948138,0.16622035,1.4196452,0.074344054,0.9309339,0.0
960,0.5780857,1.4918072,0.41252995,0.16555598,1.4163475,0.07545963,0.93352777,0.0
961,0.5821438,1.4939075,0.41443858,0.16770507,1.4182298,0.07567665,0.9393645,0.0
962,0.5729274,1.4904201,0.40756488,0.16536237,1.4160036,0.07441711,0.93320364,0.0
963,0.5749175,1.5029455,0.40789834,0.1670189,1.4275789,0.0753673,0.9409858,0.0
964,0.57664245,1.4969578,0.4117579,0.16488451,1.4224246,0.07453337,0.9348248,0.0
965,0.5785622,1.4997541,0.4110561,0.16750632,1.4253756,0.07437895,0.93320376,0.0
966,0.56969404,1.5001293,0.4034672,0.16622667,1.4257314,0.07439799,0.9413099,0.0
967,0.5755181,1.4926332,0.40878972,0.16672829,1.418137,0.074496634,0.9377432,0.0
968,0.5772292,1.4959762,0.41127032,0.16595861,1.4217246,0.074250795,0.93450075,0.0
969,0.5778232,1.5063109,0.41163954,0.16618349,1.4329621,0.07334897,0.9377431,0.0
970,0.5737539,1.4964904,0.40778285,0.16597116,1.4210758,0.075414576,0.9377432,0.0
971,0.5782453,1.5003861,0.41134167,0.1669036,1.4265534,0.07383305,0.9341765,0.0
972,0.5761585,1.5002695,0.40956044,0.16659792,1.4247097,0.075559355,0.9406615,0.0
973,0.57516307,1.5031714,0.40761358,0.16754952,1.4285773,0.07459314,0.9354735,0.0
974,0.58029306,1.5061932,0.4122619,0.16803087,1.429409,0.07678415,0.93223083,0.0
975,0.57518554,1.5009612,0.40926304,0.16592278,1.4260019,0.07495876,0.9370948,0.0
976,0.5748962,1.5020548,0.40782073,0.16707541,1.4277632,0.07429182,0.93904024,0.0
977,0.5789198,1.4993091,0.41256967,0.16634972,1.4250176,0.074290335,0.9322309,0.0
978,0.5753236,1.4985194,0.40965092,0.16567253,1.423519,0.074999176,0.93904024,0.0
979,0.576069,1.4953485,0.4083754,0.16769363,1.4196982,0.0756496,0.9409857,0.0
980,0.5765621,1.4995435,0.40839556,0.16816632,1.4245203,0.075024255,0.93709475,0.0
981,0.5802467,1.5015854,0.41345295,0.16679366,1.4269106,0.07467397,0.9328794,0.0
982,0.57420635,1.5001475,0.40684858,0.16735768,1.4248905,0.075256936,0.93450063,0.0
983,0.5726059,1.4977174,0.4045204,0.16808555,1.4229723,0.07474476,0.9341764,0.0
984,0.57872194,1.4876655,0.41287076,0.16585125,1.4127476,0.07491879,0.94163424,0.0
985,0.5747786,1.4938346,0.4081749,0.16660376,1.4198792,0.073955804,0.93417645,0.0
986,0.5806914,1.4916147,0.413924,0.16676724,1.4166551,0.07496049,0.9341764,0.0
987,0.57185405,1.5033802,0.40672654,0.16512755,1.4301875,0.07319279,0.94811934,0.0
988,0.576645,1.5056041,0.4090318,0.16761333,1.4309415,0.07466372,0.94098574,0.0
989,0.57767344,1.4894937,0.41187292,0.16580063,1.4152973,0.07419716,0.9315824,0.0
990,0.57389313,1.5000364,0.40675944,0.1671333,1.4254941,0.07454255,0.93806756,0.0
991,0.57754874,1.5100563,0.4097113,0.16783738,1.434642,0.07541394,0.9416342,0.0
992,0.5751364,1.4980439,0.40801856,0.1671179,1.423202,0.07484169,0.940013,0.0
993,0.58136654,1.4931343,0.41347155,0.16789496,1.4180101,0.07512427,0.93709475,0.0
994,0.5720159,1.5080509,0.4048812,0.1671344,1.4319332,0.07611814,0.92607003,0.0
995,0.5725545,1.5019064,0.4051196,0.16743416,1.4268484,0.07505762,0.93644625,0.0
996,0.5802756,1.4950912,0.4135562,0.16671921,1.419634,0.07545773,0.93612194,0.0
997,0.5823111,1.4870893,0.41373235,0.16857918,1.4115654,0.07552371,0.93806756,0.0
998,0.57098156,1.5073618,0.4039852,0.16699657,1.4336016,0.073762015,0.9263943,0.0
999,0.58006895,1.4968206,0.41267812,0.16739129,1.4216981,0.0751213,0.9374189,0.0
1000,0.5771591,1.4993846,0.40958655,0.16757259,1.424147,0.07523786,0.9390402,0.0
1001,0.5807254,1.491579,0.4131006,0.1676247,1.4182534,0.073325045,0.93482476,0.0
1002,0.58073664,1.4985185,0.41387522,0.16686118,1.4239029,0.074614525,0.9383917,0.0
1003,0.57992816,1.490935,0.41137663,0.16855162,1.4164051,0.07453104,0.9403373,0.0
1004,0.57390624,1.5005308,0.4070227,0.16688327,1.4261018,0.074428976,0.9367705,0.0
1005,0.57359475,1.5108061,0.40565392,0.1679407,1.4349782,0.07582715,0.93904024,0.0
1006,0.5731413,1.5055068,0.40607923,0.16706203,1.4298507,0.075655505,0.93547344,0.0
1007,0.58013564,1.4931207,0.41349462,0.16664122,1.4192798,0.07384188,0.9328794,0.0
1008,0.5721016,1.4976337,0.40508485,0.16701686,1.422846,0.07478881,0.93482494,0.0
1009,0.5776451,1.5069543,0.41100883,0.16663645,1.4314684,0.07548642,0.9390402,0.0
1010,0.57493323,1.5007,0.40816665,0.16676685,1.4265754,0.07412438,0.92607003,0.0
1011,0.5777313,1.5040689,0.40974563,0.16798612,1.4285381,0.07553148,0.93223083,0.0
1012,0.57621706,1.5037278,0.41031763,0.16589971,1.4278193,0.07590848,0.93482494,0.0
1013,0.5742705,1.5037031,0.40609378,0.16817659,1.4286094,0.07509515,0.92931265,0.0
1014,0.576124,1.5059291,0.40908834,0.16703568,1.4316106,0.07431735,0.9328794,0.0
1015,0.5767211,1.497917,0.41088834,0.16583213,1.4238949,0.074022554,0.9244488,0.0
1016,0.57459325,1.4985945,0.40949365,0.16510001,1.4234625,0.075132005,0.9299612,0.0
1017,0.57327086,1.4997946,0.40714103,0.16612983,1.4254984,0.0742965,0.93774325,0.0
1018,0.57153165,1.5020959,0.40598798,0.1655435,1.4275513,0.07454462,0.93223083,0.0
1019,0.5813477,1.4931076,0.4141297,0.16721807,1.418618,0.074489295,0.93741894,0.0
1020,0.58211595,1.4898245,0.4143345,0.1677811,1.4137452,0.07607914,0.9325552,0.0
1021,0.5822604,1.4899085,0.4165033,0.1657567,1.4154203,0.07448865,0.9312582,0.0
1022,0.5708873,1.5141191,0.40448293,0.1664042,1.4399062,0.074213,0.9396887,0.0
1023,0.5762265,1.4937434,0.41017842,0.16604821,1.418817,0.07492591,0.9390402,0.0
1024,0.58001,1.4997718,0.41214934,0.16786073,1.4243032,0.075468175,0.9335279,0.0
1025,0.5740829,1.5035866,0.4084758,0.1656074,1.4279855,0.0756001,0.93741894,0.0
1026,0.5754907,1.5053087,0.40893775,0.16655292,1.4305626,0.0747468,0.9383918,0.0
1027,0.57292956,1.5042393,0.40603936,0.16689023,1.4288135,0.07542621,0.92996097,0.0
1028,0.5796445,1.4865403,0.4129578,0.16668677,1.4127325,0.073808536,0.92963684,0.0
1029,0.57439846,1.502686,0.4082964,0.16610186,1.4279984,0.07468765,0.93677044,0.0
1030,0.576271,1.5021862,0.40880343,0.1674675,1.4276454,0.07454113,0.9354735,0.0
1031,0.5783139,1.4966162,0.41259158,0.16572215,1.4225265,0.0740906,0.93806744,0.0
1032,0.5816085,1.4896744,0.41516197,0.16644655,1.4156804,0.07399489,0.93450075,0.0
1033,0.57625675,1.5055956,0.4088856,0.16737102,1.4309473,0.074647695,0.9322308,0.0
1034,0.5755152,1.4985827,0.4088882,0.16662706,1.4249396,0.073642634,0.9403372,0.0
1035,0.58152395,1.4923178,0.4141674,0.16735677,1.4176612,0.07465679,0.9322309,0.0
1036,0.57153314,1.5133278,0.4045691,0.16696408,1.4390018,0.07432607,0.93514913,0.0
1037,0.57887185,1.4942831,0.41232938,0.16654207,1.419528,0.07475472,0.9354735,0.0
1038,0.5785684,1.4889234,0.41058958,0.16797888,1.4140841,0.074839205,0.9364462,0.0
1039,0.5707068,1.5035902,0.40503392,0.16567276,1.4288895,0.07470141,0.9335278,0.0
1040,0.57628745,1.5046855,0.4084793,0.1678081,1.4301704,0.07451557,0.94195855,0.0
1041,0.57343936,1.4985569,0.40652072,0.16691867,1.4234444,0.07511246,0.93482494,0.0
1042,0.57639503,1.506751,0.40846926,0.16792549,1.4295843,0.07716651,0.93774325,0.0
1043,0.57442,1.5038201,0.40738592,0.16703393,1.4282656,0.075554185,0.9345007,0.0
1044,0.5749653,1.4950308,0.4079164,0.16704908,1.4195808,0.07545063,0.93482494,0.0
1045,0.578625,1.4902225,0.41083002,0.16779496,1.4164135,0.073808394,0.93093383,0.0
1046,0.58234787,1.4845501,0.41496554,0.16738246,1.4103204,0.07422941,0.9341764,0.0
1047,0.5783324,1.495529,0.41044077,0.16789176,1.4201123,0.0754166,0.94422823,0.0
1048,0.57077116,1.4977522,0.4043275,0.16644354,1.4233326,0.07441983,0.9348249,0.0
1049,0.57373345,1.509991,0.40703392,0.16669948,1.436522,0.07346869,0.9351492,0.0
1050,0.57709897,1.4969721,0.4100885,0.1670103,1.4223616,0.0746101,0.9367704,0.0
1051,0.5730335,1.5007128,0.40651378,0.16651964,1.4261205,0.07459285,0.9338521,0.0
1052,0.5780404,1.4908129,0.41293675,0.16510339,1.4166205,0.07419262,0.936122,0.0
1053,0.57195395,1.5011139,0.40551987,0.16643414,1.4268333,0.074281916,0.93579763,0.0
1054,0.575308,1.487756,0.41001853,0.16528946,1.4133168,0.074439354,0.9341764,0.0
1055,0.5835505,1.4914013,0.41580033,0.16774996,1.4166281,0.074773006,0.940013,0.0
1056,0.5776238,1.4981173,0.41171926,0.16590415,1.421953,0.07616468,0.9367705,0.0
1057,0.5733438,1.5042449,0.40659624,0.16674748,1.4286097,0.07563468,0.93579775,0.0
1058,0.58052075,1.4976623,0.41268513,0.16783558,1.4226303,0.07503337,0.9325551,0.0
1059,0.57275295,1.5036826,0.4064888,0.16626385,1.4292505,0.074431114,0.9325551,0.0
1060,0.5749894,1.5053034,0.4076628,0.167326,1.4300672,0.07523603,0.93612194,0.0
1061,0.5749934,1.5100731,0.40672776,0.16826552,1.4353017,0.07477041,0.93352795,0.0
1062,0.57788634,1.4954126,0.41040877,0.16747756,1.4208868,0.07452546,0.9293126,0.0
1063,0.58465147,1.485726,0.41758052,0.1670709,1.4115182,0.07420737,0.9370947,0.0
1064,0.580703,1.4900758,0.4134923,0.16721123,1.4151281,0.07494814,0.9328795,0.0
1065,0.572473,1.5102729,0.40497452,0.16749828,1.4359653,0.07430779,0.9361219,0.0
1066,0.57238054,1.5034131,0.40736127,0.16501957,1.4288315,0.074582055,0.9296369,0.0
1067,0.574307,1.4919764,0.40762758,0.1666794,1.4173188,0.074656986,0.9302854,0.0
1068,0.57716024,1.4960595,0.4101683,0.16699183,1.4210969,0.07496319,0.9267186,0.0
1069,0.5770618,1.4871119,0.41030094,0.16676101,1.4108359,0.0762763,0.9325551,0.0
1070,0.5736908,1.5010933,0.4072714,0.16641942,1.4263186,0.07477426,0.9325551,0.0
1071,0.5730852,1.49896,0.40581602,0.16726932,1.4259596,0.07300099,0.93255514,0.0
1072,0.5752506,1.5021799,0.4091165,0.16613375,1.4268291,0.07534988,0.93190676,0.0
1073,0.57687163,1.5061958,0.40963987,0.16723147,1.431928,0.074267246,0.9276913,0.0
1074,0.5758464,1.4976535,0.4106934,0.16515303,1.4221483,0.07550483,0.93482494,0.0
1075,0.5791043,1.4992945,0.41314122,0.16596285,1.4238447,0.07544862,0.9351492,0.0
1076,0.5812043,1.4978287,0.4142726,0.16693147,1.4230626,0.07476679,0.93709475,0.0
1077,0.57657945,1.5017445,0.40972033,0.16685899,1.4256955,0.07604851,0.93547344,0.0
1078,0.5789974,1.499041,0.41125846,0.16773878,1.4242616,0.07478055,0.9335279,0.0
1079,0.57548714,1.498547,0.4097899,0.16569734,1.4234941,0.07505248,0.9341764,0.0
1080,0.57914007,1.4924489,0.41199782,0.16714232,1.4179233,0.07452459,0.93417645,0.0
1081,0.5795702,1.4914186,0.41193956,0.16763042,1.415513,0.07590578,0.94001293,0.0
1082,0.57261133,1.5072098,0.40564492,0.16696616,1.4331361,0.07407445,0.922179,0.0
1083,0.57716626,1.4983922,0.40966797,0.16749814,1.4235672,0.07482565,0.93514913,0.0
1084,0.57965326,1.506976,0.41140684,0.16824622,1.4318869,0.07508841,0.9338521,0.0
1085,0.5746045,1.4993805,0.40843087,0.1661738,1.4249681,0.07441158,0.94033724,0.0
1086,0.5722419,1.5046813,0.40509218,0.16714983,1.4294051,0.07527676,0.9319066,0.0
1087,0.5750416,1.4968764,0.40847123,0.16657071,1.4221882,0.0746885,0.94130987,0.0
1088,0.5735477,1.5008428,0.40653294,0.1670147,1.4264017,0.074440956,0.9247731,0.0
1089,0.5756844,1.5011079,0.40902773,0.16665673,1.4260632,0.07504451,0.93158245,0.0
1090,0.5779073,1.4931982,0.41230088,0.16560599,1.4173473,0.07585108,0.9357977,0.0
1091,0.57433,1.4972861,0.40652213,0.16780823,1.4219693,0.07531853,0.94066143,0.0
1092,0.5759031,1.4988524,0.40831903,0.16758434,1.423959,0.074893445,0.931258,0.0
1093,0.5752762,1.4991994,0.40725553,0.16802076,1.4239056,0.0752939,0.92898834,0.0
1094,0.5781398,1.4961523,0.40986896,0.16827121,1.420588,0.0755639,0.9380674,0.0
1095,0.5747603,1.4948169,0.40755415,0.16720644,1.4195216,0.07529596,0.93579775,0.0
1096,0.5707583,1.5096467,0.4041046,0.1666535,1.4357507,0.07389538,0.93450063,0.0
1097,0.58503914,1.4936672,0.41781202,0.16722701,1.4177474,0.075920165,0.93612194,0.0
1098,0.5755614,1.4986054,0.40835133,0.16721027,1.4240593,0.074545324,0.9309339,0.0
1099,0.57244295,1.4992716,0.40429297,0.16814947,1.4252993,0.073973775,0.9367706,0.0
1100,0.5809908,1.4880865,0.4138174,0.16717367,1.413626,0.07446094,0.9345006,0.0
1101,0.5721507,1.5065641,0.40524796,0.16690254,1.4311795,0.07538585,0.92996114,0.0
1102,0.57330334,1.4995342,0.40579072,0.16751257,1.4247506,0.07478428,0.9374189,0.0
1103,0.5747206,1.5020956,0.407597,0.16712406,1.4271762,0.07491896,0.93741906,0.0
1104,0.5763854,1.5090562,0.40776476,0.16862033,1.433825,0.075229645,0.9341764,0.0
1105,0.5792857,1.4960052,0.4136469,0.16563877,1.420484,0.07552101,0.93904024,0.0
1106,0.5746,1.5035058,0.40710253,0.16749743,1.42935,0.07415531,0.9380674,0.0
1107,0.58083326,1.4939772,0.4126694,0.16816393,1.419077,0.07490054,0.937419,0.0
1108,0.58041686,1.4994612,0.41380897,0.16660759,1.4246087,0.07485265,0.93255514,0.0
1109,0.57848114,1.4946305,0.4107234,0.16775788,1.4200606,0.074570335,0.93158233,0.0
1110,0.5744862,1.4981565,0.40592217,0.16856395,1.4226278,0.07552881,0.93352795,0.0
1111,0.5800062,1.4879328,0.41282332,0.16718273,1.414522,0.07341154,0.93579775,0.0
1112,0.57829213,1.4970561,0.41056868,0.16772369,1.4230155,0.07404012,0.92898834,0.0
1113,0.57324564,1.4966017,0.4072184,0.1660273,1.4218811,0.07472065,0.93287945,0.0
1114,0.5722212,1.5098164,0.40564197,0.16657951,1.4348286,0.074987106,0.9335278,0.0
1115,0.57867765,1.5063382,0.41155705,0.1671207,1.431934,0.07440488,0.9370947,0.0
1116,0.57683074,1.4952039,0.40970892,0.16712168,1.4203203,0.07488361,0.93450063,0.0
1117,0.5748122,1.5078506,0.40683973,0.1679727,1.4332733,0.07457728,0.9302853,0.0
1118,0.57377845,1.4917867,0.40753704,0.16624136,1.4170971,0.07469019,0.94098574,0.0
1119,0.57139903,1.5061387,0.4049896,0.16640921,1.4313202,0.074819,0.9306096,0.0
1120,0.57742184,1.4877298,0.41101766,0.16640396,1.4139413,0.073788874,0.9328793,0.0
1121,0.5744683,1.4985882,0.40841967,0.16604851,1.4243923,0.07419531,0.9390402,0.0
1122,0.5771526,1.4931352,0.41128227,0.16587038,1.4191447,0.07399053,0.9406616,0.0
1123,0.57405674,1.4990044,0.4087056,0.1653512,1.4242476,0.074756265,0.93450075,0.0
1124,0.56958747,1.5039476,0.40285924,0.16672847,1.4298375,0.0741103,0.9315824,0.0
1125,0.57484484,1.50541,0.40784958,0.16699545,1.4313514,0.07405958,0.94260705,0.0
1126,0.5796471,1.49379,0.41169205,0.1679553,1.4186256,0.07516455,0.9319067,0.0
1127,0.5811553,1.48995,0.4142446,0.1669109,1.414781,0.07516931,0.93093383,0.0
1128,0.57517785,1.4976346,0.4079746,0.16720341,1.4228985,0.07473497,0.9302854,0.0
1129,0.57306343,1.5073335,0.40712246,0.16594124,1.4320151,0.07531933,0.9357977,0.0
1130,0.5717971,1.4983761,0.4068593,0.16493759,1.4234823,0.07489384,0.9270428,0.0
1131,0.580176,1.4963797,0.4120151,0.16816081,1.4213027,0.07507666,0.931258,0.0
1132,0.57451326,1.495279,0.4084905,0.16602242,1.4202857,0.0749935,0.9377431,0.0
1133,0.5791514,1.4912694,0.41124237,0.16790882,1.4162152,0.075055055,0.94520104,0.0
1134,0.57612187,1.5004069,0.40771857,0.1684033,1.4259932,0.07441358,0.93125814,0.0
1135,0.57849145,1.5017643,0.41106874,0.16742253,1.4287269,0.07303678,0.94163424,0.0
1136,0.57837266,1.4840387,0.41150475,0.16686794,1.4090828,0.074955165,0.9283398,0.0
1137,0.5780774,1.4954754,0.41073412,0.16734312,1.4198371,0.0756376,0.9299612,0.0
1138,0.57629955,1.5033065,0.41092592,0.16537394,1.428825,0.074480884,0.94163424,0.0
1139,0.5755386,1.4982939,0.4088271,0.16671148,1.4234765,0.07481739,0.9370947,0.0
1140,0.57879704,1.5056534,0.4102492,0.16854776,1.4307694,0.074885115,0.938716,0.0
1141,0.58059394,1.4936404,0.41491863,0.16567515,1.4182811,0.07535896,0.9276914,0.0
1142,0.57350224,1.4940711,0.4086306,0.16487168,1.4196638,0.07440734,0.940013,0.0
1143,0.5726027,1.501859,0.40615508,0.1664481,1.4283199,0.073539324,0.9364462,0.0
1144,0.57566553,1.4969795,0.40842783,0.16723795,1.4226177,0.07436248,0.93514913,0.0
1145,0.57506657,1.5018829,0.40638155,0.16868481,1.4287046,0.07317896,0.9312582,0.0
1146,0.5740654,1.5089308,0.4080073,0.16605824,1.4342954,0.07463583,0.93644625,0.0
1147,0.57617563,1.5027966,0.4090982,0.16707762,1.42888,0.07391671,0.93871605,0.0
1148,0.57840556,1.5036457,0.41108057,0.1673252,1.4285545,0.075090975,0.93450063,0.0
1149,0.5765447,1.4989108,0.4086433,0.16790137,1.4243973,0.074513376,0.93514913,0.0
1150,0.57951707,1.4920218,0.4124938,0.16702306,1.4172947,0.07472723,0.9432555,0.0
1151,0.5756345,1.4983435,0.40853637,0.16709812,1.4217695,0.07657387,0.93287945,0.0
1152,0.5744792,1.4931849,0.40771598,0.16676334,1.4182409,0.07494458,0.9377432,0.0
1153,0.5740776,1.4973459,0.4070601,0.16701736,1.4207991,0.076546945,0.9361219,0.0
1154,0.5785583,1.4948089,0.4116347,0.16692346,1.4210464,0.073762454,0.92282754,0.0
1155,0.5726216,1.5085375,0.40545732,0.16716446,1.4329135,0.07562438,0.93287945,0.0
1156,0.57707655,1.4973137,0.4112788,0.16579767,1.4225249,0.07478897,0.93255514,0.0
1157,0.579952,1.4876709,0.41210362,0.16784823,1.4129629,0.07470764,0.9341764,0.0
1158,0.57459164,1.5017754,0.40871596,0.16587554,1.4279889,0.07378643,0.93385214,0.0
1159,0.5799026,1.4939454,0.41257495,0.1673275,1.4195454,0.07439933,0.92963684,0.0
1160,0.5804036,1.4888885,0.41285017,0.16755356,1.4129479,0.075940855,0.9306096,0.0
1161,0.5775001,1.4960508,0.40852273,0.16897704,1.4216275,0.07442375,0.93839175,0.0
1162,0.57536685,1.4996868,0.40915212,0.1662151,1.4255189,0.07416669,0.9263944,0.0
1163,0.5729581,1.4984328,0.4067761,0.1661821,1.424006,0.07442545,0.9383917,0.0
1164,0.5726914,1.5054955,0.40646586,0.16622566,1.4313524,0.074143216,0.9332037,0.0
1165,0.5764702,1.4909747,0.41019773,0.16627267,1.4159638,0.07501009,0.9345007,0.0
